Perturbation	Ensemble average response
[PD_01]	1.3544362035290949
[PD_02]	1.98
[PD_03]	1.775870564778646
[PD_04]	0.0
[PD_05]	1.9986665852864582
[PD_06]	1.755333251953125
[PD_07]	1.8419999186197917
[PD_08]	0.8633333333333333
[PD_09]	0.944920654296875
[PD_10]	1.4783332316080728
[PD_11]	0.9528124277828304
[PD_03]-[PD_08]	0.6991163635253906
[PD_02]-[PD_07]	1.845333251953125
[PD_02]-[PD_08]	0.86
[PD_01]-[PD_04]	-0.5676020894731794
[PD_02]-[PD_06]	1.7486665852864582
[PD_02]-[PD_05]	1.98
[PD_01]-[PD_03]	1.3314477328596444
[PD_03]-[PD_10]	1.2468438720703126
[PD_03]-[PD_09]	0.7872460428873698
[PD_03]-[PD_04]	0.32836134293500113
[PD_03]-[PD_11]	0.6581078592936198
