Perturbation	Response excess over subset
[PD_03]-[PD_08]	-0.16421696980794265
[PD_02]-[PD_07]	0.0
[PD_02]-[PD_08]	-0.0033333333333332993
[PD_01]-[PD_04]	-0.5676020894731794
[PD_02]-[PD_06]	-0.006666666666666821
[PD_02]-[PD_05]	0.0
[PD_01]-[PD_03]	-0.022988470669450534
[PD_03]-[PD_10]	-0.2314893595377603
[PD_03]-[PD_09]	-0.15767461140950523
[PD_03]-[PD_04]	0.0
[PD_03]-[PD_11]	-0.29470456848921056
