Perturbation	Response excess over subset
[PD_09]-[PD_19]	-0.0036958735039893664
[PD_09]-[PD_20]	-0.10742887102521514
[PD_09]-[PD_21]	-0.10742887102521514
[PD_10]-[PD_11]	0.0
[PD_10]-[PD_12]	-0.1391046142578125
[PD_10]-[PD_13]	-0.9995918401082357
[PD_10]-[PD_14]	0.0
[PD_10]-[PD_15]	-0.3964906819661458
[PD_10]-[PD_16]	0.0
[PD_10]-[PD_17]	-0.012444458007812464
[PD_10]-[PD_18]	-0.008546956380208304
[PD_10]-[PD_19]	-0.0322681183510638
[PD_10]-[PD_20]	-0.3195281662307419
[PD_10]-[PD_21]	-0.3195281662307419
[PD_11]-[PD_12]	0.0
[PD_11]-[PD_13]	0.0
[PD_11]-[PD_14]	0.0
[PD_11]-[PD_15]	0.0
[PD_11]-[PD_16]	0.0
[PD_11]-[PD_17]	0.0
[PD_11]-[PD_18]	-0.030203567976804235
[PD_11]-[PD_19]	0.0
[PD_11]-[PD_20]	-0.1931045841436878
[PD_11]-[PD_21]	-0.1931045841436878
[PD_12]-[PD_13]	-0.0908209228515624
[PD_12]-[PD_14]	0.0
[PD_12]-[PD_15]	-0.13370717366536478
[PD_12]-[PD_16]	-0.1119787851969401
[PD_12]-[PD_17]	0.0
[PD_12]-[PD_18]	-0.004193318684895697
[PD_12]-[PD_19]	-0.06875521612505531
[PD_12]-[PD_20]	-0.23473064716045688
[PD_12]-[PD_21]	-0.23473064716045688
[PD_13]-[PD_14]	0.0
[PD_13]-[PD_15]	0.0
[PD_13]-[PD_16]	-1.0687019856770834
[PD_13]-[PD_17]	-0.010085449218749987
[PD_13]-[PD_18]	-0.007450968424479121
[PD_13]-[PD_19]	-0.011128254342586352
[PD_13]-[PD_20]	-0.26984750956644266
[PD_13]-[PD_21]	-0.26984750956644266
[PD_14]-[PD_15]	0.0
[PD_14]-[PD_16]	0.0
[PD_14]-[PD_17]	-0.0023333740234374734
[PD_14]-[PD_18]	0.0
[PD_14]-[PD_19]	-0.0011821773880762443
[PD_14]-[PD_20]	-0.002250297919853761
[PD_14]-[PD_21]	-0.002250297919853761
[PD_15]-[PD_16]	-0.3964905548095703
[PD_15]-[PD_17]	-0.024606018066406277
[PD_15]-[PD_18]	-0.007814331054687651
[PD_15]-[PD_19]	-0.04352808742658465
[PD_15]-[PD_20]	-0.31424001413625446
[PD_15]-[PD_21]	-0.31424001413625446
[PD_16]-[PD_17]	-0.009111111958821614
[PD_16]-[PD_18]	-0.00565656582514445
[PD_16]-[PD_19]	-0.024331696490023997
[PD_16]-[PD_20]	-0.25310380308778135
[PD_16]-[PD_21]	-0.25310380308778135
[PD_17]-[PD_18]	-0.015740763346353992
[PD_17]-[PD_19]	-0.01962323560782364
[PD_17]-[PD_20]	-0.03723176542695583
[PD_17]-[PD_21]	-0.03723176542695583
[PD_18]-[PD_19]	-0.0021996464289673057
[PD_18]-[PD_20]	-0.0931396484375
[PD_18]-[PD_21]	-0.0931396484375
[PD_19]-[PD_20]	-0.019962189139954845
[PD_19]-[PD_21]	-0.019962189139954845
[PD_20]-[PD_21]	-1.0670481875862947E-7
