Perturbation	Excess
PD_01_PD_06	0.0
PD_01_PD_14	0.0001683102551541804
PD_02_PD_05	0.08658416507524835
PD_02_PD_07	0.14065501347292353
PD_02_PD_12	0.017383581504717305
PD_02_PD_15	0.30266398247994164
PD_03_PD_15	0.10960583977726046
PD_04_PD_12	0.0033447680363136723
PD_04_PD_14	0.0001683102551541804
PD_04_PD_15	-0.13413652678769816
PD_06_PD_14	0.0001683102551541804
PD_07_PD_09	-0.0002768773118222434
PD_07_PD_10	0.005311187229034231
PD_07_PD_11	0.018276011084623178
PD_07_PD_12	0.0034804036019885354
PD_07_PD_13	0.00805120264862702
PD_07_PD_15	-0.4543406452180509
PD_07_PD_16	-0.6724896334252009
PD_07_PD_17	0.0
PD_07_PD_20	-5.174171268784722e-05
PD_08_PD_14	0.0
PD_10_PD_12	0.008893450883699971
PD_10_PD_15	-0.053210978971190426
PD_10_PD_19	0.00532626592349994
PD_11_PD_12	0.0031153046598542122
PD_11_PD_15	0.05461406379911704
PD_12_PD_14	0.00013889813756906566
PD_12_PD_15	-0.002322369812701841
PD_12_PD_17	0.0
PD_12_PD_19	0.0034179839003385393
PD_12_PD_20	-2.316687050840649e-05
PD_15_PD_17	0.0
PD_15_PD_18	0.1672299194543705
PD_15_PD_20	-0.05146977680214326
