Perturbation	Response excess over subset
[PD_06]-[PD_07]	1.907348634588857E-8
[PD_08]-[PD_10]	-0.02998668670654303
[PD_01]-[PD_03]	0.15862500190734863
[PD_03]-[PD_07]	0.020000000000000018
[PD_07]-[PD_08]	-0.132480525970459
[PD_03]-[PD_08]	0.3519906044006348
[PD_07]-[PD_12]	-0.02749999999999997
[PD_05]-[PD_07]	0.0373
[PD_01]-[PD_07]	-0.008440007781982395
[PD_01]-[PD_02]	0.0
[PD_05]-[PD_08]	-0.41437608480453497
[PD_01]-[PD_08]	0.02300840706300733
[PD_03]-[PD_05]	0.03375
[PD_03]-[PD_10]	0.0
[PD_03]-[PD_06]	0.125
[PD_05]-[PD_12]	0.0
[PD_07]-[PD_10]	-0.02749999999999997
