Perturbation	Excess
PD_01_PD_06	0.0
PD_01_PD_14	2.220446049250313e-16
PD_02_PD_12	-0.05838590561297863
PD_02_PD_15	-0.06106867098227575
PD_03_PD_15	2.495559314752427e-12
PD_04_PD_12	0.005232036049694799
PD_04_PD_14	2.220446049250313e-16
PD_04_PD_15	0.009592474753676528
PD_06_PD_14	2.220446049250313e-16
PD_08_PD_14	0.050670291051688965
PD_10_PD_12	0.003990365504130455
PD_10_PD_15	-0.5739212487360966
PD_10_PD_19	-0.04369746177757128
PD_11_PD_12	-0.005768005520447317
PD_11_PD_15	-0.02056609221027994
PD_12_PD_14	0.0033022678784080384
PD_12_PD_15	-0.07970819491242853
PD_12_PD_17	-0.004185967945580127
PD_12_PD_19	-0.038924166074820854
PD_12_PD_20	-0.0018517681359843108
PD_15_PD_17	-0.008060018636875665
PD_15_PD_18	0.020436347612697414
PD_15_PD_20	-0.0012338981620452216
